transaction_id,customer_id,transaction_date,amount,quantity,product_category,product_name
TXN3TX2938LMM,CUST99001833,2025-12-05 20:58:32.794066,636.97,5,Home & Garden,Decor
TXNFT1DG97GCD,CUST99001833,2025-09-12 20:58:32.794066,453.31,1,Books,Magazines
TXNBYKG9LMYTW,CUST99001833,2025-10-27 20:58:32.794066,363.1,1,Health & Beauty,Makeup
TXN1NIT5XLX2G,CUST99001833,2025-10-24 20:58:32.794066,412.45,4,Automotive,Parts
TXN0D1GVB4O7L,CUST99001833,2025-08-01 20:58:32.794066,524.35,1,Books,Fiction
TXN7JV6OK0S2C,CUST99001833,2025-12-14 20:58:32.794066,398.29,2,Clothing,Jacket
TXNU6FM5Z5SYJ,CUST99001833,2026-01-29 20:58:32.794066,303.36,5,Books,Non-Fiction
TXNLDCCUGMW7M,CUST99001833,2025-10-02 20:58:32.794066,442.01,1,Automotive,Parts
TXNBP7GS30KCS,CUST99001833,2025-12-13 20:58:32.794066,269.09,3,Home & Garden,Tools
TXNXJJ6DBZ2WT,CUST99001833,2025-09-28 20:58:32.794066,618.02,2,Toys & Games,Action Figures
TXNZJLHB1LBRX,CUST99001833,2025-10-24 20:58:32.794066,633.91,4,Toys & Games,Action Figures
TXNTMCELBDPAT,CUST99001833,2025-12-23 20:58:32.794066,586.55,1,Sports & Outdoors,Bicycle
TXNU6MHQ9KV97,CUST99001833,2025-10-21 20:58:32.794066,318.21,1,Books,Magazines
TXNW0C9T6WMNN,CUST99001833,2025-12-18 20:58:32.794066,329.48,2,Toys & Games,Video Games
TXN50F0RX735J,CUST99001833,2025-10-16 20:58:32.794066,477.66,3,Food & Beverages,Snacks
TXNS1T6JMJ7UM,CUST99001833,2025-09-04 20:58:32.794066,460.7,4,Home & Garden,Decor
TXNOMAIQZX7VJ,CUST99001833,2026-01-05 20:58:32.794066,238.39,5,Home & Garden,Tools
TXNSFRBYD59Y0,CUST99001833,2025-10-10 20:58:32.794066,552.4,3,Sports & Outdoors,Sportswear
TXN8F9RTJZTZ2,CUST99001833,2025-09-25 20:58:32.794066,629.34,2,Health & Beauty,Makeup
TXNGLFKJWBC88,CUST99001833,2025-12-30 20:58:32.794066,325.56,5,Office Supplies,Stationery
TXNVD23TXA0K0,CUST99001833,2025-10-02 20:58:32.794066,332.63,4,Office Supplies,Electronics
TXN4HJ9754JTE,CUST99001833,2025-10-13 20:58:32.794066,317.77,2,Office Supplies,Stationery
TXNV84SOUN1XD,CUST99001833,2025-08-25 20:58:32.794066,499.52,3,Sports & Outdoors,Camping Gear
TXN8QNWSGS793,CUST99001833,2025-08-22 20:58:32.794066,534.91,2,Clothing,T-Shirt
TXNDMMUVTE4B2,CUST99001833,2026-02-11 20:58:32.794066,293.46,3,Automotive,Cleaning Supplies
TXNKP43DLUT63,CUST99001833,2025-08-22 20:58:32.794066,578.52,2,Home & Garden,Tools
TXNUT6J50O3B8,CUST99001833,2025-11-06 20:58:32.794066,164.77,1,Toys & Games,Board Games
TXNTKX1H6O3IW,CUST99001833,2025-10-15 20:58:32.794066,300.11,3,Home & Garden,Decor
TXN4U7I3IV8AP,CUST99001833,2025-08-10 20:58:32.794066,586.67,5,Food & Beverages,Organic Products
TXNX7QQY16U82,CUST99001833,2025-10-30 20:58:32.794066,648.16,2,Office Supplies,Electronics
TXN166HETDNPW,CUST99001833,2025-11-23 20:58:32.794066,534.58,4,Clothing,Shoes
TXNUNPH6U7VIT,CUST99001833,2026-01-12 20:58:32.794066,567.54,5,Electronics,Laptop
TXNAFXBCQF9OB,CUST99001833,2025-12-20 20:58:32.794066,354.04,4,Clothing,Accessories
TXNDED92CD1O6,CUST99001833,2025-10-23 20:58:32.794066,370.53,1,Toys & Games,Action Figures
TXNN9E65VO916,CUST99001833,2025-10-24 20:58:32.794066,362.8,1,Office Supplies,Furniture
TXN41PF4DSHZG,CUST99001833,2025-12-07 20:58:32.794066,473.31,1,Books,Non-Fiction
TXNY7P2PJIDK0,CUST99001833,2025-12-02 20:58:32.794066,211.48,3,Toys & Games,Action Figures
TXNV930X7VU1T,CUST99001833,2025-09-14 20:58:32.794066,373.37,5,Office Supplies,Furniture
TXND6WGSF7LO1,CUST99001833,2025-08-10 20:58:32.794066,414.23,2,Sports & Outdoors,Fitness Equipment
TXNJRFFO964Y6,CUST99001833,2025-11-17 20:58:32.794066,443.66,1,Office Supplies,Furniture
TXNL7B8E2XYC8,CUST99001833,2025-11-13 20:58:32.794066,399.53,2,Office Supplies,Stationery
TXN8TROQQVW5Q,CUST99001833,2026-01-06 20:58:32.794066,140.16,5,Electronics,Smart Watch
TXNJZ20RZ6A9S,CUST20961261,2026-01-15 20:58:32.794066,135.96,2,Electronics,Camera
TXNBF988QPV6X,CUST20961261,2026-01-15 20:58:32.794066,329.11,4,Health & Beauty,Skincare
TXNFVA2D5EC0O,CUST20961261,2025-11-19 20:58:32.794066,233.08,1,Home & Garden,Bedding
TXNFYBY2VQ7HP,CUST20961261,2025-12-23 20:58:32.794066,355.05,3,Electronics,Headphones
TXNXGUCG44P4Z,CUST20961261,2025-12-27 20:58:32.794066,243.9,5,Toys & Games,Board Games
TXN39LTDIRXZ1,CUST20961261,2025-12-09 20:58:32.794066,297.22,2,Clothing,Jacket
TXN0H22VINBML,CUST20961261,2026-01-08 20:58:32.794066,221.7,4,Home & Garden,Kitchen Appliances
TXNJPWP2PJRON,CUST20961261,2025-11-14 20:58:32.794066,327.63,1,Toys & Games,Board Games
TXNC0J4F966NZ,CUST20961261,2025-12-31 20:58:32.794066,391.01,4,Automotive,Car Accessories
TXNMJTC2M4TU8,CUST20961261,2025-12-24 20:58:32.794066,84.51,1,Food & Beverages,Organic Products
TXNVV4BY9GAN4,CUST20961261,2025-12-20 20:58:32.794066,409.8,4,Health & Beauty,Personal Care
TXNNYKL544CSF,CUST20961261,2025-12-11 20:58:32.794066,397.62,3,Automotive,Parts
TXNCUNO9EKN0B,CUST20961261,2025-11-29 20:58:32.794066,227.22,2,Automotive,Tools
TXNWL30KQOGG4,CUST20961261,2025-11-29 20:58:32.794066,361.4,4,Home & Garden,Bedding
TXNM49BWIA5QK,CUST20961261,2025-12-14 20:58:32.794066,297.76,5,Home & Garden,Decor
TXN3ZTILTKMY5,CUST82933018,2025-08-17 20:58:32.794066,165.84,5,Automotive,Parts
TXNSQJX5HC4DT,CUST82933018,2025-11-08 20:58:32.794066,87.69,2,Health & Beauty,Personal Care
TXN7RB1DY6KIC,CUST82933018,2026-01-24 20:58:32.794066,120.28,3,Books,Magazines
TXNEBTYUCPOVL,CUST82933018,2026-01-06 20:58:32.794066,231.64,5,Food & Beverages,Snacks
TXNTRIQAZ3R6U,CUST82933018,2026-01-13 20:58:32.794066,139.7,4,Sports & Outdoors,Camping Gear
TXNNV848ZNVDN,CUST82933018,2025-11-11 20:58:32.794066,144.51,5,Automotive,Car Accessories
TXNL83CK4EZHB,CUST82933018,2025-11-17 20:58:32.794066,120.17,1,Office Supplies,Stationery
TXN2V467KNZ4V,CUST82933018,2025-10-05 20:58:32.794066,124.16,5,Sports & Outdoors,Bicycle
TXNW4AX0304I3,CUST82933018,2025-08-28 20:58:32.794066,99.29,2,Sports & Outdoors,Camping Gear
TXNWTWEH7RUFM,CUST82933018,2025-12-17 20:58:32.794066,130.97,2,Food & Beverages,Gourmet Food
TXNVCXIYBU5B5,CUST82933018,2025-10-09 20:58:32.794066,132.26,5,Toys & Games,Action Figures
TXNIV1NM16IHG,CUST82933018,2025-07-25 20:58:32.794066,119.2,1,Toys & Games,Board Games
TXN30EPWMFDA2,CUST82933018,2025-07-28 20:58:32.794066,148.39,1,Toys & Games,Video Games
TXNE7C09OZUWA,CUST82933018,2025-10-19 20:58:32.794066,113.85,1,Automotive,Tools
TXNY6PNHKUE0J,CUST82933018,2025-07-12 20:58:32.794066,100.3,2,Food & Beverages,Snacks
TXNN1GKB7RMS1,CUST82933018,2025-11-28 20:58:32.794066,131.55,2,Automotive,Tools
TXN21O5MXT23J,CUST82933018,2025-11-22 20:58:32.794066,61.52,3,Food & Beverages,Snacks
TXN56U6RVVUOJ,CUST82933018,2025-07-11 20:58:32.794066,186.11,3,Home & Garden,Tools
TXN4CSIBT4YRN,CUST82933018,2025-12-20 20:58:32.794066,147.46,2,Office Supplies,Desk Accessories
TXN0WH93PHJ5D,CUST82933018,2025-11-20 20:58:32.794066,113.35,5,Office Supplies,Stationery
TXN3XFK4UKHVP,CUST82933018,2025-10-15 20:58:32.794066,111.96,3,Sports & Outdoors,Fitness Equipment
TXNEH3N8FR2Z9,CUST82933018,2025-11-28 20:58:32.794066,161.77,5,Toys & Games,Board Games
TXNIADSC7ZI9U,CUST82933018,2025-08-13 20:58:32.794066,149.9,1,Clothing,T-Shirt
TXNY505L8PQWF,CUST82933018,2025-09-06 20:58:32.794066,139.72,5,Clothing,T-Shirt
TXNT7MFWALTUK,CUST82933018,2025-09-23 20:58:32.794066,86.88,1,Office Supplies,Furniture
TXN1K6K50P7KO,CUST82933018,2025-09-26 20:58:32.794066,112.93,2,Food & Beverages,Beverages
TXNN04SHR591M,CUST82933018,2025-08-03 20:58:32.794066,201.46,5,Clothing,Dress
TXN2OL3YTDFGW,CUST82933018,2025-07-23 20:58:32.794066,172.42,3,Automotive,Parts
TXN1O8HBMO2HO,CUST82933018,2025-07-06 20:58:32.794066,166.23,1,Health & Beauty,Makeup
TXNJHK1M6WLVR,CUST82933018,2026-01-18 20:58:32.794066,135.98,1,Clothing,Accessories
TXNS1JQ6YMPAB,CUST82933018,2025-12-22 20:58:32.794066,70.52,1,Toys & Games,Video Games
TXN71KZV22ZOK,CUST82933018,2025-07-14 20:58:32.794066,114.37,5,Automotive,Tools
TXNWKEOO8B77X,CUST82933018,2025-07-27 20:58:32.794066,79.09,2,Toys & Games,Video Games
TXN1NQNEWN01Z,CUST82933018,2025-09-29 20:58:32.794066,116.8,5,Health & Beauty,Personal Care
TXNFGRPQJ4I6V,CUST82933018,2026-01-10 20:58:32.794066,115.56,5,Electronics,Camera
TXNXLEIR8BUHP,CUST82933018,2025-07-06 20:58:32.794066,173.24,4,Health & Beauty,Skincare
TXNP4EP1WLIBL,CUST82933018,2025-08-21 20:58:32.794066,141.93,2,Office Supplies,Electronics
TXN91I3GNV00H,CUST82933018,2025-09-05 20:58:32.794066,123.91,4,Books,Educational
TXNWMVOOT2961,CUST82933018,2025-11-25 20:58:32.794066,103.24,1,Office Supplies,Electronics
TXNQHB8MRXRSJ,CUST82933018,2025-10-16 20:58:32.794066,103.67,2,Electronics,Smart Watch
TXNWIOQQSEVCA,CUST82933018,2025-10-07 20:58:32.794066,145.53,3,Food & Beverages,Organic Products
TXNGADA6V7NK6,CUST82933018,2025-11-03 20:58:32.794066,179.9,1,Books,Fiction
TXNUFBQ81VA5Y,CUST82933018,2025-09-10 20:58:32.794066,88.19,3,Office Supplies,Desk Accessories
TXN79UP5OGYG6,CUST82933018,2026-01-14 20:58:32.794066,174.11,5,Sports & Outdoors,Sportswear
TXNL7UU3MK8KE,CUST41482272,2026-01-20 20:58:32.794066,364.71,5,Office Supplies,Furniture
TXNCOMPXT0OQX,CUST41482272,2026-01-23 20:58:32.794066,304.75,3,Sports & Outdoors,Sportswear
TXNMY65MJJ5M3,CUST41482272,2026-01-24 20:58:32.794066,240.29,5,Home & Garden,Bedding
TXNTUUBB48HZT,CUST41482272,2026-01-24 20:58:32.794066,300.28,4,Automotive,Parts
TXNENZBBY631S,CUST41482272,2026-01-25 20:58:32.794066,475.14,4,Automotive,Car Accessories
TXN0JC6Z4L2V8,CUST41482272,2026-01-26 20:58:32.794066,221.96,4,Clothing,Shoes
TXNVSQDYUZN0W,CUST41482272,2026-01-21 20:58:32.794066,272.04,1,Clothing,T-Shirt
TXNF4EN4BNBH0,CUST41482272,2026-01-24 20:58:32.794066,432.9,5,Toys & Games,Puzzles
TXNPLTV6FFKLH,CUST41482272,2026-01-24 20:58:32.794066,340.97,3,Clothing,Accessories
TXN8QTFO6T715,CUST41482272,2026-01-15 20:58:32.794066,519.51,5,Home & Garden,Decor
TXNPB4IOWOHSR,CUST41482272,2026-01-23 20:58:32.794066,330.02,2,Health & Beauty,Personal Care
TXNXPCUNZR8M4,CUST41482272,2026-01-16 20:58:32.794066,293.76,3,Office Supplies,Stationery
TXNKRUMH6RG8U,CUST41482272,2026-01-29 20:58:32.794066,206.48,4,Sports & Outdoors,Camping Gear
TXN36RDNIO7F9,CUST41482272,2026-01-23 20:58:32.794066,308.8,1,Electronics,Smart Watch
TXN3SQBFHLNSZ,CUST41482272,2026-01-15 20:58:32.794066,235.4,4,Office Supplies,Furniture
TXN8PFMODPTI8,CUST41482272,2026-01-28 20:58:32.794066,562.27,1,Office Supplies,Stationery
TXNEKI1TIYSUP,CUST41482272,2026-02-02 20:58:32.794066,448.44,2,Sports & Outdoors,Fitness Equipment
TXNL4MEF6401H,CUST41482272,2026-01-24 20:58:32.794066,337.79,3,Toys & Games,Action Figures
TXN6N64REX1WD,CUST41482272,2026-01-22 20:58:32.794066,318.8,2,Automotive,Parts
TXNK6YQPTJ6KH,CUST41482272,2026-01-21 20:58:32.794066,351.12,3,Automotive,Cleaning Supplies
TXNUP4MVQZ7CM,CUST41482272,2026-01-21 20:58:32.794066,447.38,1,Electronics,Smartphone
TXNBJBEPWEI03,CUST41482272,2026-01-27 20:58:32.794066,374.0,2,Office Supplies,Electronics
TXNNM7WSQBGWO,CUST41482272,2026-01-15 20:58:32.794066,241.33,1,Food & Beverages,Beverages
TXNA361D7MNVF,CUST97005813,2025-02-20 20:58:32.794066,238.0,4,Food & Beverages,Snacks
TXNUOMX3JZR0S,CUST97005813,2026-02-09 20:58:32.794066,283.14,3,Sports & Outdoors,Sportswear
TXNHHZHX8YQ0D,CUST97005813,2025-07-24 20:58:32.794066,306.22,4,Books,Educational
TXN4JZY8UJVYB,CUST97005813,2025-10-19 20:58:32.794066,255.88,1,Sports & Outdoors,Camping Gear
TXNAS43IFLYBH,CUST97005813,2025-06-01 20:58:32.794066,315.6,2,Toys & Games,Puzzles
TXN0G8AXUJGAU,CUST97005813,2025-08-25 20:58:32.794066,167.24,2,Electronics,Tablet
TXNHWQLIENKCP,CUST97005813,2024-11-20 20:58:32.794066,209.39,4,Toys & Games,Puzzles
TXNYX1ZGLI7D5,CUST97005813,2025-07-02 20:58:32.794066,301.69,5,Home & Garden,Decor
TXN39TJA48V13,CUST97005813,2025-08-17 20:58:32.794066,287.31,3,Office Supplies,Stationery
TXNG2V7CYGBYX,CUST97005813,2025-03-25 20:58:32.794066,260.28,4,Home & Garden,Decor
TXNUZL6LGHXAU,CUST97005813,2026-02-01 20:58:32.794066,331.4,4,Food & Beverages,Gourmet Food
TXNF7SCR38S88,CUST97005813,2024-12-14 20:58:32.794066,84.08,1,Electronics,Smartphone
TXNX8JQ9VRBYQ,CUST97005813,2025-01-31 20:58:32.794066,300.94,2,Toys & Games,Action Figures
TXNGDYR9P07HU,CUST97005813,2025-03-02 20:58:32.794066,238.16,2,Office Supplies,Furniture
TXN2Q9FOITKFD,CUST97005813,2025-04-24 20:58:32.794066,340.49,4,Food & Beverages,Gourmet Food
TXN7DYNUSG8W3,CUST97005813,2025-04-22 20:58:32.794066,263.15,3,Food & Beverages,Snacks
TXNXVTU42B0KN,CUST78932235,2024-11-19 20:58:32.794066,150.73,4,Toys & Games,Video Games
TXNO9XT5AX1Y6,CUST78932235,2024-11-28 20:58:32.794066,102.51,5,Food & Beverages,Snacks
TXNEEQDKFXS48,CUST78932235,2024-11-19 20:58:32.794066,167.06,5,Electronics,Camera
TXNG94YI0YKGX,CUST78932235,2024-11-02 20:58:32.794066,155.37,5,Health & Beauty,Supplements
TXNOV0MIX9B15,CUST78932235,2024-12-01 20:58:32.794066,110.7,2,Health & Beauty,Supplements
TXNZTM2FAII5F,CUST95209715,2025-10-22 20:58:32.794066,130.08,3,Electronics,Headphones
TXN9YP0P4MW91,CUST95209715,2025-10-08 20:58:32.794066,198.71,3,Sports & Outdoors,Bicycle
TXNZ7HFOCQ40V,CUST95209715,2025-12-01 20:58:32.794066,130.95,1,Sports & Outdoors,Bicycle
TXNG5LB54OP8Q,CUST95209715,2025-12-10 20:58:32.794066,163.46,2,Books,Magazines
TXNOZ5RFY87DD,CUST95209715,2025-12-25 20:58:32.794066,93.88,1,Automotive,Cleaning Supplies
TXNIEPEQHYETM,CUST95209715,2026-01-27 20:58:32.794066,187.06,2,Home & Garden,Kitchen Appliances
TXN603ZAKNK36,CUST95209715,2025-10-07 20:58:32.794066,218.94,4,Electronics,Smartphone
TXNY48D8PFDXG,CUST95209715,2025-11-22 20:58:32.794066,118.0,2,Sports & Outdoors,Camping Gear
TXNAA6WBLUFGE,CUST95209715,2025-10-29 20:58:32.794066,168.61,3,Electronics,Camera
TXNUOKCRR41JN,CUST95209715,2026-01-23 20:58:32.794066,135.24,2,Toys & Games,Action Figures
TXN44J2CAITA4,CUST95209715,2025-11-05 20:58:32.794066,172.47,2,Health & Beauty,Personal Care
TXNTBFTEHJAR9,CUST95209715,2025-10-01 20:58:32.794066,309.48,4,Food & Beverages,Organic Products
TXNA8ARVGB4A2,CUST95209715,2025-10-20 20:58:32.794066,147.23,2,Food & Beverages,Beverages
TXNQT74M5GI9Y,CUST95209715,2025-11-05 20:58:32.794066,201.04,2,Food & Beverages,Snacks
TXNQBIQ9RME1J,CUST95209715,2025-12-27 20:58:32.794066,257.13,5,Electronics,Smartphone
TXN80IG9282VF,CUST95209715,2025-10-24 20:58:32.794066,153.89,1,Toys & Games,Video Games
TXNOUXK8T2CIG,CUST95209715,2026-02-02 20:58:32.794066,191.91,3,Food & Beverages,Beverages
TXN445JPFVVN4,CUST95209715,2026-01-28 20:58:32.794066,167.24,1,Automotive,Tools
TXNPOC85HJMOI,CUST95209715,2025-12-16 20:58:32.794066,114.15,1,Food & Beverages,Gourmet Food
TXNE8EYWGEHA5,CUST95209715,2025-10-10 20:58:32.794066,150.6,2,Books,Educational
TXN9GCH7B4C2K,CUST95209715,2026-01-27 20:58:32.794066,182.57,3,Sports & Outdoors,Bicycle
TXNB1B8H8QJN0,CUST95209715,2025-10-21 20:58:32.794066,79.75,1,Automotive,Cleaning Supplies
TXN9JW48AVSCC,CUST95209715,2025-12-16 20:58:32.794066,192.24,1,Sports & Outdoors,Sportswear
TXNO8TVRCDFPF,CUST95209715,2025-11-20 20:58:32.794066,127.47,1,Food & Beverages,Gourmet Food
TXNILPVC6SBYK,CUST95209715,2025-10-11 20:58:32.794066,163.92,5,Health & Beauty,Personal Care
TXN6J6FMLV6OE,CUST95209715,2025-10-06 20:58:32.794066,40.28,5,Clothing,Jeans
TXN07408OZ3LX,CUST95209715,2025-11-29 20:58:32.794066,161.35,2,Books,Educational
TXNWT747A9W3Y,CUST95209715,2025-11-23 20:58:32.794066,123.15,4,Electronics,Tablet
TXNYG9IALF16F,CUST95209715,2025-10-13 20:58:32.794066,123.57,5,Toys & Games,Action Figures
TXN7NUCIG0EEM,CUST95209715,2025-10-26 20:58:32.794066,214.3,1,Clothing,Jeans
TXN2C1RY374SC,CUST95209715,2025-10-03 20:58:32.794066,167.57,2,Electronics,Laptop
TXNV8OG48ZO9P,CUST95209715,2025-11-15 20:58:32.794066,109.28,2,Sports & Outdoors,Sportswear
TXNU0UNRBSUVK,CUST95209715,2025-11-17 20:58:32.794066,148.99,1,Books,Educational
TXN7BGB7IVTG3,CUST95209715,2025-12-18 20:58:32.794066,219.41,3,Electronics,Tablet
TXNHXDD49GN7K,CUST95209715,2026-01-21 20:58:32.794066,173.91,5,Home & Garden,Bedding
TXNGUI78YM9IS,CUST95209715,2025-11-11 20:58:32.794066,192.01,4,Office Supplies,Desk Accessories
TXN4591YEFQB8,CUST95209715,2026-01-19 20:58:32.794066,192.88,4,Clothing,Accessories
TXNB13AQHR5PR,CUST77364810,2026-01-12 20:58:32.794066,150.52,3,Home & Garden,Decor
TXNBDSW5WXCFS,CUST77364810,2025-11-05 20:58:32.794066,112.75,1,Health & Beauty,Makeup
TXN220LCYRJAZ,CUST77364810,2025-05-19 20:58:32.794066,54.04,3,Health & Beauty,Supplements
TXN3EI7BCKIK9,CUST77364810,2024-07-22 20:58:32.794066,102.32,4,Food & Beverages,Beverages
TXNSKCKEQEL3Z,CUST77364810,2024-04-14 20:58:32.794066,109.16,4,Health & Beauty,Skincare
TXN7XBFPFZUMS,CUST77364810,2025-05-17 20:58:32.794066,123.07,2,Automotive,Tools
TXNU0ML7SXZ11,CUST77364810,2025-01-13 20:58:32.794066,118.56,1,Food & Beverages,Organic Products
TXN1PJ6OFJ3LZ,CUST77364810,2024-06-14 20:58:32.794066,43.54,1,Health & Beauty,Supplements
TXNW2VDHGYOH9,CUST77364810,2025-03-28 20:58:32.794066,86.76,1,Toys & Games,Action Figures
TXN8O0567K8YW,CUST77364810,2024-12-08 20:58:32.794066,162.7,1,Health & Beauty,Skincare
TXNFAWEFTCP85,CUST77364810,2025-09-07 20:58:32.794066,141.18,3,Automotive,Tools
TXNA6FYHC1AG9,CUST77364810,2024-10-22 20:58:32.794066,119.4,1,Automotive,Cleaning Supplies
TXN08331OOYQ8,CUST77364810,2025-09-26 20:58:32.794066,108.85,1,Books,Educational
TXN8YCK4T4Y1N,CUST77364810,2025-01-03 20:58:32.794066,78.09,4,Clothing,Accessories
TXNQJDJ7K3MYC,CUST77364810,2026-01-12 20:58:32.794066,132.29,2,Books,Educational
TXN53YOQ1PECR,CUST77364810,2025-12-02 20:58:32.794066,100.0,2,Toys & Games,Action Figures
TXNNI0QIUXN95,CUST77364810,2025-04-25 20:58:32.794066,173.51,3,Automotive,Car Accessories
TXNACZE4AKEQJ,CUST77364810,2024-10-21 20:58:32.794066,106.62,3,Automotive,Cleaning Supplies
TXN8LY592DJDN,CUST77364810,2025-04-10 20:58:32.794066,79.97,5,Health & Beauty,Makeup
TXNYMKEZTHKUI,CUST77364810,2025-11-23 20:58:32.794066,115.65,2,Toys & Games,Action Figures
TXNLQEPCRFYOF,CUST77364810,2025-11-19 20:58:32.794066,121.26,5,Automotive,Car Accessories
TXN3THJD25P5P,CUST34383785,2025-12-11 20:58:32.794066,283.41,1,Food & Beverages,Beverages
TXNI4AP7XQ8KG,CUST34383785,2025-12-06 20:58:32.794066,183.05,4,Books,Magazines
TXNQ4JSXSG8UB,CUST34383785,2025-10-13 20:58:32.794066,154.73,2,Health & Beauty,Makeup
TXNE80FNVH5XQ,CUST34383785,2025-11-29 20:58:32.794066,327.59,2,Books,Non-Fiction
TXNVTM2S7OM3Y,CUST34383785,2025-11-09 20:58:32.794066,168.97,2,Automotive,Cleaning Supplies
TXN4XOU0NIFLE,CUST34383785,2025-11-16 20:58:32.794066,239.83,5,Food & Beverages,Beverages
TXN6WMJSE9EFT,CUST34383785,2025-10-15 20:58:32.794066,180.63,3,Automotive,Car Accessories
TXNOCRU3M179M,CUST34383785,2025-12-09 20:58:32.794066,226.69,1,Health & Beauty,Makeup
TXNSZFYV13721,CUST34383785,2025-11-10 20:58:32.794066,336.25,4,Home & Garden,Furniture
TXNB70UZQKAW7,CUST34383785,2025-10-16 20:58:32.794066,85.7,3,Food & Beverages,Organic Products
TXND6ALY3UMZP,CUST34383785,2025-12-10 20:58:32.794066,239.85,5,Home & Garden,Tools
TXN4JD950L9UW,CUST34383785,2025-10-07 20:58:32.794066,288.57,2,Home & Garden,Bedding
TXNPTQI54XX9F,CUST34383785,2025-12-10 20:58:32.794066,245.24,5,Clothing,Accessories
TXNKGURPPIIC0,CUST34383785,2025-12-10 20:58:32.794066,266.57,4,Automotive,Cleaning Supplies
TXNIGWK0M0A4M,CUST68913112,2025-11-26 20:58:32.794066,116.4,2,Toys & Games,Puzzles
TXNI3QGCOYIHZ,CUST68913112,2025-07-12 20:58:32.794066,179.97,2,Office Supplies,Electronics
TXNPE19A75QB5,CUST68913112,2025-11-11 20:58:32.794066,175.08,5,Home & Garden,Decor
TXNNJZV6UDULX,CUST68913112,2025-09-11 20:58:32.794066,195.19,2,Books,Magazines
TXN2ANKMXDAN9,CUST68913112,2026-01-17 20:58:32.794066,148.2,1,Health & Beauty,Supplements
TXN69HA6Z30Z4,CUST68913112,2025-09-03 20:58:32.794066,283.56,4,Health & Beauty,Makeup
TXNVQZFVJ273M,CUST68913112,2025-09-12 20:58:32.794066,206.84,5,Clothing,T-Shirt
TXN5L4QT7OGFU,CUST68913112,2025-10-06 20:58:32.794066,150.19,3,Books,Educational
TXNYO6N0NO2VZ,CUST68913112,2025-07-21 20:58:32.794066,153.72,3,Office Supplies,Furniture
TXNWG9XLRZ2WS,CUST68913112,2025-10-07 20:58:32.794066,105.09,5,Electronics,Smart Watch
TXNP6TI91MG3U,CUST68913112,2025-09-15 20:58:32.794066,115.92,3,Office Supplies,Furniture
TXNZBR2ICXTXZ,CUST68913112,2025-10-30 20:58:32.794066,237.67,2,Toys & Games,Puzzles
TXNGCHE24CE5I,CUST68913112,2025-12-31 20:58:32.794066,183.95,1,Books,Fiction
TXNIPJ3XXXRHL,CUST68913112,2026-01-04 20:58:32.794066,199.77,5,Automotive,Parts
TXN9H4OXYB8V9,CUST68913112,2025-10-28 20:58:32.794066,165.18,3,Toys & Games,Puzzles
TXN5WWT1E48W7,CUST68913112,2025-10-15 20:58:32.794066,147.08,3,Home & Garden,Kitchen Appliances
TXN9G1FFTSZ30,CUST68913112,2025-10-30 20:58:32.794066,98.47,3,Electronics,Tablet
TXNORNTBPUCA5,CUST68913112,2025-08-28 20:58:32.794066,157.31,4,Sports & Outdoors,Bicycle
TXNNBW0MC9TYC,CUST68913112,2025-07-18 20:58:32.794066,127.02,4,Health & Beauty,Skincare
TXNJZ7JGZHYZR,CUST68913112,2026-01-21 20:58:32.794066,151.61,5,Toys & Games,Action Figures
TXNSPWG3F4LN5,CUST68913112,2025-08-27 20:58:32.794066,105.96,1,Health & Beauty,Skincare
TXNQ1U03VHVFD,CUST68913112,2025-10-10 20:58:32.794066,100.45,2,Automotive,Tools
TXNLU29UXL53N,CUST68913112,2025-10-07 20:58:32.794066,119.28,3,Automotive,Car Accessories
TXNV4PNLJ163W,CUST68913112,2025-11-12 20:58:32.794066,140.42,2,Food & Beverages,Snacks
TXNQQ5YIUR9RO,CUST68913112,2026-01-03 20:58:32.794066,216.87,5,Electronics,Camera
TXN19CYCBX8ME,CUST87193786,2025-07-26 20:58:32.794066,100.2,1,Home & Garden,Tools
TXNT0I8XW4PKS,CUST87193786,2025-08-27 20:58:32.794066,103.44,1,Food & Beverages,Beverages
TXNSRQS83YRFP,CUST87193786,2025-08-07 20:58:32.794066,100.26,3,Books,Educational
TXNE3XEST8ICH,CUST87193786,2025-09-20 20:58:32.794066,130.87,1,Food & Beverages,Snacks
TXNK02KTWUAFB,CUST87193786,2025-07-31 20:58:32.794066,87.07,4,Electronics,Smart Watch
TXNRA1S9F2UEE,CUST87193786,2025-08-23 20:58:32.794066,72.59,1,Books,Magazines
TXN78FTGPSPDA,CUST27955563,2024-06-10 20:58:32.794066,300.54,2,Books,Educational
TXNV0R322156Y,CUST27955563,2025-11-24 20:58:32.794066,277.66,5,Toys & Games,Puzzles
TXNZDBIXWO6G1,CUST27955563,2025-01-25 20:58:32.794066,372.89,5,Clothing,Shoes
TXNCSX4962AQE,CUST27955563,2024-09-16 20:58:32.794066,370.79,1,Clothing,Dress
TXNU2FSKH07P5,CUST27955563,2024-07-19 20:58:32.794066,232.93,4,Office Supplies,Desk Accessories
TXNCG0Y50D201,CUST27955563,2025-03-08 20:58:32.794066,246.77,2,Health & Beauty,Personal Care
TXND63P0LPMEC,CUST27955563,2026-01-07 20:58:32.794066,236.6,1,Health & Beauty,Makeup
